"codendereco","rua","modulo","posicao","tipo"
"08-03-02","08","03","02",COLEÇÃO
"08-03-03","08","03","03",COLEÇÃO
"08-03-04","08","03","04",COLEÇÃO
"08-03-05","08","03","05",COLEÇÃO
"08-03-06","08","03","06",COLEÇÃO
"08-04-01","08","04","01",COLEÇÃO
"08-04-02","08","04","02",COLEÇÃO
"08-04-03","08","04","03",COLEÇÃO
"08-04-04","08","04","04",COLEÇÃO
"11-01-10","11","01","10",COLEÇÃO
"11-01-11","11","01","11",COLEÇÃO
"11-01-12","11","01","12",COLEÇÃO
"11-01-13","11","01","13",COLEÇÃO
"11-01-14","11","01","14",COLEÇÃO
"11-01-15","11","01","15",COLEÇÃO
"11-01-16","11","01","16",COLEÇÃO
"11-01-17","11","01","17",COLEÇÃO
"11-02-10","11","02","10",COLEÇÃO
"11-02-11","11","02","11",COLEÇÃO
"11-02-12","11","02","12",COLEÇÃO
"11-02-13","11","02","13",COLEÇÃO
"11-02-14","11","02","14",COLEÇÃO
"11-02-15","11","02","15",COLEÇÃO
"11-02-16","11","02","16",COLEÇÃO
"11-02-17","11","02","17",COLEÇÃO
"11-03-10","11","03","10",COLEÇÃO
"11-03-11","11","03","11",COLEÇÃO
"11-03-12","11","03","12",COLEÇÃO
"11-03-13","11","03","13",COLEÇÃO
"11-03-14","11","03","14",COLEÇÃO
"11-03-15","11","03","15",COLEÇÃO
"11-03-16","11","03","16",COLEÇÃO
"11-03-17","11","03","17",COLEÇÃO
"11-04-10","11","04","10",COLEÇÃO
"11-04-11","11","04","11",COLEÇÃO
"11-04-12","11","04","12",COLEÇÃO
"11-04-13","11","04","13",COLEÇÃO
"11-04-14","11","04","14",COLEÇÃO
"11-04-15","11","04","15",COLEÇÃO
"11-04-16","11","04","16",COLEÇÃO
"11-04-17","11","04","17",COLEÇÃO
"11-05-10","11","05","10",COLEÇÃO
"11-05-11","11","05","11",COLEÇÃO
"11-05-12","11","05","12",COLEÇÃO
"11-05-13","11","05","13",COLEÇÃO
"11-05-14","11","05","14",COLEÇÃO
"11-05-15","11","05","15",COLEÇÃO
"11-05-16","11","05","16",COLEÇÃO
"11-05-17","11","05","17",COLEÇÃO
"08-04-05","08","04","05",COLEÇÃO
"08-04-06","08","04","06",COLEÇÃO
"09-01-10","09","01","10",COLEÇÃO
"09-01-11","09","01","11",COLEÇÃO
"09-01-12","09","01","12",COLEÇÃO
"09-01-13","09","01","13",COLEÇÃO
"09-01-14","09","01","14",COLEÇÃO
"09-01-15","09","01","15",COLEÇÃO
"09-01-16","09","01","16",COLEÇÃO
"09-01-17","09","01","17",COLEÇÃO
"09-05-10","09","05","10",COLEÇÃO
"09-05-11","09","05","11",COLEÇÃO
"09-05-12","09","05","12",COLEÇÃO
"09-05-13","09","05","13",COLEÇÃO
"09-05-14","09","05","14",COLEÇÃO
"09-05-15","09","05","15",COLEÇÃO
"09-05-16","09","05","16",COLEÇÃO
"09-05-17","09","05","17",COLEÇÃO
"09-06-10","09","06","10",COLEÇÃO
"09-06-11","09","06","11",COLEÇÃO
"09-06-12","09","06","12",COLEÇÃO
"09-06-13","09","06","13",COLEÇÃO
"09-06-14","09","06","14",COLEÇÃO
"09-06-15","09","06","15",COLEÇÃO
"09-06-16","09","06","16",COLEÇÃO
"09-06-17","09","06","17",COLEÇÃO
"09-07-10","09","07","10",COLEÇÃO
"09-07-11","09","07","11",COLEÇÃO
"09-07-12","09","07","12",COLEÇÃO
"09-07-13","09","07","13",COLEÇÃO
"09-07-14","09","07","14",COLEÇÃO
"09-07-15","09","07","15",COLEÇÃO
"09-07-16","09","07","16",COLEÇÃO
"09-07-17","09","07","17",COLEÇÃO
"09-08-10","09","08","10",COLEÇÃO
"09-08-11","09","08","11",COLEÇÃO
"09-08-12","09","08","12",COLEÇÃO
"09-08-13","09","08","13",COLEÇÃO
"09-08-14","09","08","14",COLEÇÃO
"09-08-15","09","08","15",COLEÇÃO
"09-08-16","09","08","16",COLEÇÃO
"09-08-17","09","08","17",COLEÇÃO
"09-09-10","09","09","10",COLEÇÃO
"09-09-11","09","09","11",COLEÇÃO
"09-09-12","09","09","12",COLEÇÃO
"09-09-13","09","09","13",COLEÇÃO
"09-09-14","09","09","14",COLEÇÃO
"09-09-15","09","09","15",COLEÇÃO
"09-09-16","09","09","16",COLEÇÃO
"09-09-17","09","09","17",COLEÇÃO
"09-02-10","09","02","10",COLEÇÃO
"09-02-11","09","02","11",COLEÇÃO
"09-02-12","09","02","12",COLEÇÃO
"09-02-13","09","02","13",COLEÇÃO
"09-02-14","09","02","14",COLEÇÃO
"09-02-15","09","02","15",COLEÇÃO
"09-02-16","09","02","16",COLEÇÃO
"09-02-17","09","02","17",COLEÇÃO
"09-03-10","09","03","10",COLEÇÃO
"09-03-11","09","03","11",COLEÇÃO
"09-03-12","09","03","12",COLEÇÃO
"09-03-13","09","03","13",COLEÇÃO
"09-03-14","09","03","14",COLEÇÃO
"09-03-15","09","03","15",COLEÇÃO
"09-03-16","09","03","16",COLEÇÃO
"09-03-17","09","03","17",COLEÇÃO
"09-04-10","09","04","10",COLEÇÃO
"09-04-11","09","04","11",COLEÇÃO
"09-04-12","09","04","12",COLEÇÃO
"09-04-13","09","04","13",COLEÇÃO
"09-04-14","09","04","14",COLEÇÃO
"09-04-15","09","04","15",COLEÇÃO
"09-04-16","09","04","16",COLEÇÃO
"09-04-17","09","04","17",COLEÇÃO
"14-07-05","14","07","05",COLEÇÃO
"14-07-06","14","07","06",COLEÇÃO
"14-08-01","14","08","01",COLEÇÃO
"14-08-02","14","08","02",COLEÇÃO
"14-08-03","14","08","03",COLEÇÃO
"14-08-04","14","08","04",COLEÇÃO
"14-08-05","14","08","05",COLEÇÃO
"14-08-06","14","08","06",COLEÇÃO
"14-08-07","14","08","07",COLEÇÃO
"14-08-08","14","08","08",COLEÇÃO
"14-08-09","14","08","09",COLEÇÃO
"14-09-01","14","09","01",COLEÇÃO
"14-09-02","14","09","02",COLEÇÃO
"14-09-03","14","09","03",COLEÇÃO
"14-09-04","14","09","04",COLEÇÃO
"14-09-05","14","09","05",COLEÇÃO
"14-09-06","14","09","06",COLEÇÃO
"15-01-01","15","01","01",COLEÇÃO
"15-01-02","15","01","02",COLEÇÃO
"15-01-03","15","01","03",COLEÇÃO
"15-01-04","15","01","04",COLEÇÃO
"15-01-05","15","01","05",COLEÇÃO
"15-01-06","15","01","06",COLEÇÃO
"15-01-07","15","01","07",COLEÇÃO
"15-01-08","15","01","08",COLEÇÃO
"15-01-09","15","01","09",COLEÇÃO
"15-02-01","15","02","01",COLEÇÃO
"15-02-02","15","02","02",COLEÇÃO
"15-02-03","15","02","03",COLEÇÃO
"15-02-04","15","02","04",COLEÇÃO
"15-02-05","15","02","05",COLEÇÃO
"15-02-06","15","02","06",COLEÇÃO
"15-02-07","15","02","07",COLEÇÃO
"15-02-08","15","02","08",COLEÇÃO
"15-02-09","15","02","09",COLEÇÃO
"15-03-01","15","03","01",COLEÇÃO
"15-03-02","15","03","02",COLEÇÃO
"15-03-03","15","03","03",COLEÇÃO
"15-03-04","15","03","04",COLEÇÃO
"15-03-05","15","03","05",COLEÇÃO
"15-03-06","15","03","06",COLEÇÃO
"15-03-07","15","03","07",COLEÇÃO
"15-03-08","15","03","08",COLEÇÃO
"15-03-09","15","03","09",COLEÇÃO
"15-04-01","15","04","01",COLEÇÃO
"15-04-02","15","04","02",COLEÇÃO
"15-04-03","15","04","03",COLEÇÃO
"15-04-04","15","04","04",COLEÇÃO
"15-04-05","15","04","05",COLEÇÃO
"15-04-06","15","04","06",COLEÇÃO
"15-04-07","15","04","07",COLEÇÃO
"15-04-08","15","04","08",COLEÇÃO
"15-04-09","15","04","09",COLEÇÃO
"15-05-01","15","05","01",COLEÇÃO
"15-05-02","15","05","02",COLEÇÃO
"15-05-03","15","05","03",COLEÇÃO
"15-05-04","15","05","04",COLEÇÃO
"15-05-05","15","05","05",COLEÇÃO
"15-05-06","15","05","06",COLEÇÃO
"15-05-07","15","05","07",COLEÇÃO
"15-05-08","15","05","08",COLEÇÃO
"15-05-09","15","05","09",COLEÇÃO
"15-06-01","15","06","01",COLEÇÃO
"15-06-02","15","06","02",COLEÇÃO
"15-06-03","15","06","03",COLEÇÃO
"15-06-04","15","06","04",COLEÇÃO
"15-06-05","15","06","05",COLEÇÃO
"15-06-06","15","06","06",COLEÇÃO
"15-06-07","15","06","07",COLEÇÃO
"15-06-08","15","06","08",COLEÇÃO
"15-06-09","15","06","09",COLEÇÃO
"15-07-01","15","07","01",COLEÇÃO
"15-07-02","15","07","02",COLEÇÃO
"15-07-03","15","07","03",COLEÇÃO
"15-07-04","15","07","04",COLEÇÃO
"15-07-05","15","07","05",COLEÇÃO
"15-07-06","15","07","06",COLEÇÃO
"15-07-07","15","07","07",COLEÇÃO
"15-07-08","15","07","08",COLEÇÃO
"15-07-09","15","07","09",COLEÇÃO
"15-08-01","15","08","01",COLEÇÃO
"15-08-02","15","08","02",COLEÇÃO
"15-08-03","15","08","03",COLEÇÃO
"15-08-04","15","08","04",COLEÇÃO
"15-08-05","15","08","05",COLEÇÃO
"15-08-06","15","08","06",COLEÇÃO
"15-08-07","15","08","07",COLEÇÃO
"15-08-08","15","08","08",COLEÇÃO
"15-08-09","15","08","09",COLEÇÃO
"15-09-01","15","09","01",COLEÇÃO
"15-09-02","15","09","02",COLEÇÃO
"15-09-03","15","09","03",COLEÇÃO
"15-09-04","15","09","04",COLEÇÃO
"15-09-05","15","09","05",COLEÇÃO
"15-09-06","15","09","06",COLEÇÃO
"15-09-07","15","09","07",COLEÇÃO
"15-09-08","15","09","08",COLEÇÃO
"15-09-09","15","09","09",COLEÇÃO
"16-01-01","16","01","01",COLEÇÃO
"16-01-02","16","01","02",COLEÇÃO
"16-01-03","16","01","03",COLEÇÃO
"16-01-04","16","01","04",COLEÇÃO
"16-01-05","16","01","05",COLEÇÃO
"16-01-06","16","01","06",COLEÇÃO
"16-01-07","16","01","07",COLEÇÃO
"16-01-08","16","01","08",COLEÇÃO
"16-01-09","16","01","09",COLEÇÃO
"16-02-01","16","02","01",COLEÇÃO
"16-02-02","16","02","02",COLEÇÃO
"16-02-03","16","02","03",COLEÇÃO
"16-02-04","16","02","04",COLEÇÃO
"16-02-05","16","02","05",COLEÇÃO
"16-02-06","16","02","06",COLEÇÃO
"16-02-07","16","02","07",COLEÇÃO
"16-02-08","16","02","08",COLEÇÃO
"16-02-09","16","02","09",COLEÇÃO
"16-03-01","16","03","01",COLEÇÃO
"16-03-02","16","03","02",COLEÇÃO
"16-03-03","16","03","03",COLEÇÃO
"16-03-04","16","03","04",COLEÇÃO
"16-03-05","16","03","05",COLEÇÃO
"16-03-06","16","03","06",COLEÇÃO
"16-03-07","16","03","07",COLEÇÃO
"16-03-08","16","03","08",COLEÇÃO
"16-03-09","16","03","09",COLEÇÃO
"16-04-01","16","04","01",COLEÇÃO
"16-04-02","16","04","02",COLEÇÃO
"16-04-03","16","04","03",COLEÇÃO
"16-04-04","16","04","04",COLEÇÃO
"16-04-05","16","04","05",COLEÇÃO
"16-04-06","16","04","06",COLEÇÃO
"16-04-07","16","04","07",COLEÇÃO
"16-04-08","16","04","08",COLEÇÃO
"16-04-09","16","04","09",COLEÇÃO
"16-05-01","16","05","01",COLEÇÃO
"16-05-02","16","05","02",COLEÇÃO
"16-05-03","16","05","03",COLEÇÃO
"16-05-04","16","05","04",COLEÇÃO
"16-05-05","16","05","05",COLEÇÃO
"16-05-06","16","05","06",COLEÇÃO
"16-05-07","16","05","07",COLEÇÃO
"16-05-08","16","05","08",COLEÇÃO
"16-05-09","16","05","09",COLEÇÃO
"16-06-01","16","06","01",COLEÇÃO
"16-06-02","16","06","02",COLEÇÃO
"16-06-03","16","06","03",COLEÇÃO
"16-06-04","16","06","04",COLEÇÃO
"16-06-05","16","06","05",COLEÇÃO
"16-06-06","16","06","06",COLEÇÃO
"16-06-07","16","06","07",COLEÇÃO
"16-06-08","16","06","08",COLEÇÃO
"16-06-09","16","06","09",COLEÇÃO
"16-07-01","16","07","01",COLEÇÃO
"16-07-02","16","07","02",COLEÇÃO
"16-07-03","16","07","03",COLEÇÃO
"16-07-04","16","07","04",COLEÇÃO
"16-07-05","16","07","05",COLEÇÃO
"16-07-06","16","07","06",COLEÇÃO
"16-07-07","16","07","07",COLEÇÃO
"16-07-08","16","07","08",COLEÇÃO
"16-07-09","16","07","09",COLEÇÃO
"16-08-01","16","08","01",COLEÇÃO
"16-08-02","16","08","02",COLEÇÃO
"16-08-03","16","08","03",COLEÇÃO
"16-08-04","16","08","04",COLEÇÃO
"16-08-05","16","08","05",COLEÇÃO
"16-08-06","16","08","06",COLEÇÃO
"16-08-07","16","08","07",COLEÇÃO
"16-08-08","16","08","08",COLEÇÃO
"16-08-09","16","08","09",COLEÇÃO
"16-09-01","16","09","01",COLEÇÃO
"16-09-02","16","09","02",COLEÇÃO
"16-09-03","16","09","03",COLEÇÃO
"16-09-04","16","09","04",COLEÇÃO
"16-09-05","16","09","05",COLEÇÃO
"16-09-06","16","09","06",COLEÇÃO
"16-09-07","16","09","07",COLEÇÃO
"16-09-08","16","09","08",COLEÇÃO
"16-09-09","16","09","09",COLEÇÃO
"17-01-01","17","01","01",COLEÇÃO
"17-01-02","17","01","02",COLEÇÃO
"17-01-03","17","01","03",COLEÇÃO
"17-01-05","17","01","05",COLEÇÃO
"17-01-06","17","01","06",COLEÇÃO
"17-01-07","17","01","07",COLEÇÃO
"17-01-08","17","01","08",COLEÇÃO
"17-01-09","17","01","09",COLEÇÃO
"17-02-01","17","02","01",COLEÇÃO
"17-02-02","17","02","02",COLEÇÃO
"17-02-03","17","02","03",COLEÇÃO
"17-02-04","17","02","04",COLEÇÃO
"17-02-05","17","02","05",COLEÇÃO
"17-02-06","17","02","06",COLEÇÃO
"17-02-07","17","02","07",COLEÇÃO
"17-02-08","17","02","08",COLEÇÃO
"17-02-09","17","02","09",COLEÇÃO
"17-03-01","17","03","01",COLEÇÃO
"17-03-02","17","03","02",COLEÇÃO
"17-03-03","17","03","03",COLEÇÃO
"17-03-04","17","03","04",COLEÇÃO
"17-03-05","17","03","05",COLEÇÃO
"17-03-06","17","03","06",COLEÇÃO
"17-03-07","17","03","07",COLEÇÃO
"17-03-08","17","03","08",COLEÇÃO
"17-03-09","17","03","09",COLEÇÃO
"17-05-01","17","05","01",COLEÇÃO
"17-05-02","17","05","02",COLEÇÃO
"17-05-03","17","05","03",COLEÇÃO
"17-05-04","17","05","04",COLEÇÃO
"17-05-05","17","05","05",COLEÇÃO
"17-05-06","17","05","06",COLEÇÃO
"17-05-07","17","05","07",COLEÇÃO
"17-05-08","17","05","08",COLEÇÃO
"17-05-09","17","05","09",COLEÇÃO
"17-06-01","17","06","01",COLEÇÃO
"17-06-02","17","06","02",COLEÇÃO
"17-06-03","17","06","03",COLEÇÃO
"17-06-04","17","06","04",COLEÇÃO
"17-06-05","17","06","05",COLEÇÃO
"17-06-06","17","06","06",COLEÇÃO
"17-06-07","17","06","07",COLEÇÃO
"17-06-08","17","06","08",COLEÇÃO
"17-06-09","17","06","09",COLEÇÃO
"17-07-01","17","07","01",COLEÇÃO
"17-07-02","17","07","02",COLEÇÃO
"17-07-03","17","07","03",COLEÇÃO
"17-07-04","17","07","04",COLEÇÃO
"17-07-05","17","07","05",COLEÇÃO
"17-07-06","17","07","06",COLEÇÃO
"17-07-07","17","07","07",COLEÇÃO
"17-07-08","17","07","08",COLEÇÃO
"17-07-09","17","07","09",COLEÇÃO
"17-08-01","17","08","01",COLEÇÃO
"17-08-02","17","08","02",COLEÇÃO
"17-08-03","17","08","03",COLEÇÃO
"17-08-04","17","08","04",COLEÇÃO
"17-08-05","17","08","05",COLEÇÃO
"17-08-06","17","08","06",COLEÇÃO
"17-08-07","17","08","07",COLEÇÃO
"17-08-08","17","08","08",COLEÇÃO
"17-08-09","17","08","09",COLEÇÃO
"17-09-01","17","09","01",COLEÇÃO
"17-09-02","17","09","02",COLEÇÃO
"17-09-03","17","09","03",COLEÇÃO
"17-09-04","17","09","04",COLEÇÃO
"17-09-05","17","09","05",COLEÇÃO
"17-09-06","17","09","06",COLEÇÃO
"17-09-07","17","09","07",COLEÇÃO
"17-09-08","17","09","08",COLEÇÃO
"17-09-09","17","09","09",COLEÇÃO
"18-01-01","18","01","01",COLEÇÃO
"18-01-02","18","01","02",COLEÇÃO
"18-01-03","18","01","03",COLEÇÃO
"18-01-04","18","01","04",COLEÇÃO
"18-01-05","18","01","05",COLEÇÃO
"18-01-06","18","01","06",COLEÇÃO
"18-01-07","18","01","07",COLEÇÃO
"18-01-08","18","01","08",COLEÇÃO
"18-01-09","18","01","09",COLEÇÃO
"18-02-01","18","02","01",COLEÇÃO
"18-02-02","18","02","02",COLEÇÃO
"18-02-03","18","02","03",COLEÇÃO
"18-02-04","18","02","04",COLEÇÃO
"18-02-05","18","02","05",COLEÇÃO
"18-02-06","18","02","06",COLEÇÃO
"18-02-07","18","02","07",COLEÇÃO
"18-02-08","18","02","08",COLEÇÃO
"18-02-09","18","02","09",COLEÇÃO
"18-03-01","18","03","01",COLEÇÃO
"18-03-02","18","03","02",COLEÇÃO
"18-03-03","18","03","03",COLEÇÃO
"18-03-04","18","03","04",COLEÇÃO
"18-03-05","18","03","05",COLEÇÃO
"18-03-06","18","03","06",COLEÇÃO
"18-03-07","18","03","07",COLEÇÃO
"18-03-08","18","03","08",COLEÇÃO
"18-03-09","18","03","09",COLEÇÃO
"18-04-01","18","04","01",COLEÇÃO
"18-04-02","18","04","02",COLEÇÃO
"18-04-03","18","04","03",COLEÇÃO
"18-04-04","18","04","04",COLEÇÃO
"18-04-05","18","04","05",COLEÇÃO
"18-04-06","18","04","06",COLEÇÃO
"18-04-07","18","04","07",COLEÇÃO
"18-04-08","18","04","08",COLEÇÃO
"18-04-09","18","04","09",COLEÇÃO
"18-05-01","18","05","01",COLEÇÃO
"18-05-02","18","05","02",COLEÇÃO
"18-05-03","18","05","03",COLEÇÃO
"18-05-04","18","05","04",COLEÇÃO
"18-05-05","18","05","05",COLEÇÃO
"18-05-06","18","05","06",COLEÇÃO
"18-05-07","18","05","07",COLEÇÃO
"18-05-08","18","05","08",COLEÇÃO
"18-05-09","18","05","09",COLEÇÃO
"18-06-01","18","06","01",COLEÇÃO
"18-06-02","18","06","02",COLEÇÃO
"18-06-03","18","06","03",COLEÇÃO
"18-06-04","18","06","04",COLEÇÃO
"18-06-05","18","06","05",COLEÇÃO
"18-06-06","18","06","06",COLEÇÃO
"18-06-07","18","06","07",COLEÇÃO
"18-06-08","18","06","08",COLEÇÃO
"18-06-09","18","06","09",COLEÇÃO
"18-07-01","18","07","01",COLEÇÃO
"18-07-02","18","07","02",COLEÇÃO
"18-07-03","18","07","03",COLEÇÃO
"18-07-04","18","07","04",COLEÇÃO
"18-07-05","18","07","05",COLEÇÃO
"18-07-06","18","07","06",COLEÇÃO
"18-07-07","18","07","07",COLEÇÃO
"18-07-08","18","07","08",COLEÇÃO
"18-07-09","18","07","09",COLEÇÃO
"18-08-01","18","08","01",COLEÇÃO
"18-08-02","18","08","02",COLEÇÃO
"18-08-03","18","08","03",COLEÇÃO
"18-08-04","18","08","04",COLEÇÃO
"17-04-01","17","04","01",COLEÇÃO
"18-08-05","18","08","05",COLEÇÃO
"18-08-06","18","08","06",COLEÇÃO
"18-08-07","18","08","07",COLEÇÃO
"18-08-08","18","08","08",COLEÇÃO
"18-08-09","18","08","09",COLEÇÃO
"18-09-01","18","09","01",COLEÇÃO
"18-09-02","18","09","02",COLEÇÃO
"18-09-03","18","09","03",COLEÇÃO
"18-09-04","18","09","04",COLEÇÃO
"18-09-05","18","09","05",COLEÇÃO
"18-09-06","18","09","06",COLEÇÃO
"18-09-07","18","09","07",COLEÇÃO
"18-09-08","18","09","08",COLEÇÃO
"18-09-09","18","09","09",COLEÇÃO
"19-01-01","19","01","01",COLEÇÃO
"19-01-02","19","01","02",COLEÇÃO
"19-01-03","19","01","03",COLEÇÃO
"19-01-04","19","01","04",COLEÇÃO
"19-01-05","19","01","05",COLEÇÃO
"19-01-06","19","01","06",COLEÇÃO
"19-01-07","19","01","07",COLEÇÃO
"19-01-08","19","01","08",COLEÇÃO
"19-01-09","19","01","09",COLEÇÃO
"19-02-01","19","02","01",COLEÇÃO
"19-02-02","19","02","02",COLEÇÃO
"19-02-03","19","02","03",COLEÇÃO
"19-02-04","19","02","04",COLEÇÃO
"19-02-05","19","02","05",COLEÇÃO
"19-02-06","19","02","06",COLEÇÃO
"19-02-07","19","02","07",COLEÇÃO
"19-02-08","19","02","08",COLEÇÃO
"19-02-09","19","02","09",COLEÇÃO
"19-03-01","19","03","01",COLEÇÃO
"19-03-02","19","03","02",COLEÇÃO
"19-03-03","19","03","03",COLEÇÃO
"19-03-04","19","03","04",COLEÇÃO
"19-03-05","19","03","05",COLEÇÃO
"19-03-06","19","03","06",COLEÇÃO
"19-03-07","19","03","07",COLEÇÃO
"19-03-08","19","03","08",COLEÇÃO
"19-03-09","19","03","09",COLEÇÃO
"19-04-01","19","04","01",COLEÇÃO
"19-04-02","19","04","02",COLEÇÃO
"19-04-03","19","04","03",COLEÇÃO
"19-04-04","19","04","04",COLEÇÃO
"19-04-05","19","04","05",COLEÇÃO
"19-04-06","19","04","06",COLEÇÃO
"19-04-07","19","04","07",COLEÇÃO
"19-04-08","19","04","08",COLEÇÃO
"19-04-09","19","04","09",COLEÇÃO
"19-05-01","19","05","01",COLEÇÃO
"19-05-02","19","05","02",COLEÇÃO
"19-05-03","19","05","03",COLEÇÃO
"19-05-04","19","05","04",COLEÇÃO
"19-05-05","19","05","05",COLEÇÃO
"19-05-06","19","05","06",COLEÇÃO
"19-05-07","19","05","07",COLEÇÃO
"19-05-08","19","05","08",COLEÇÃO
"19-05-09","19","05","09",COLEÇÃO
"19-06-01","19","06","01",COLEÇÃO
"19-06-02","19","06","02",COLEÇÃO
"19-06-03","19","06","03",COLEÇÃO
"19-06-04","19","06","04",COLEÇÃO
"19-06-05","19","06","05",COLEÇÃO
"19-06-06","19","06","06",COLEÇÃO
"19-06-07","19","06","07",COLEÇÃO
"19-06-08","19","06","08",COLEÇÃO
"19-06-09","19","06","09",COLEÇÃO
"19-07-01","19","07","01",COLEÇÃO
"19-07-02","19","07","02",COLEÇÃO
"19-07-03","19","07","03",COLEÇÃO
"19-07-04","19","07","04",COLEÇÃO
"19-07-05","19","07","05",COLEÇÃO
"19-07-06","19","07","06",COLEÇÃO
"19-07-07","19","07","07",COLEÇÃO
"19-07-08","19","07","08",COLEÇÃO
"19-07-09","19","07","09",COLEÇÃO
"19-08-01","19","08","01",COLEÇÃO
"19-08-02","19","08","02",COLEÇÃO
"19-08-03","19","08","03",COLEÇÃO
"19-08-04","19","08","04",COLEÇÃO
"19-08-05","19","08","05",COLEÇÃO
"19-08-06","19","08","06",COLEÇÃO
"19-08-07","19","08","07",COLEÇÃO
"19-08-08","19","08","08",COLEÇÃO
"19-08-09","19","08","09",COLEÇÃO
"19-09-01","19","09","01",COLEÇÃO
"19-09-02","19","09","02",COLEÇÃO
"19-09-03","19","09","03",COLEÇÃO
"19-09-04","19","09","04",COLEÇÃO
"19-09-05","19","09","05",COLEÇÃO
"19-09-06","19","09","06",COLEÇÃO
"19-09-07","19","09","07",COLEÇÃO
"19-09-08","19","09","08",COLEÇÃO
"19-09-09","19","09","09",COLEÇÃO
"20-01-01","20","01","01",COLEÇÃO
"20-01-02","20","01","02",COLEÇÃO
"20-01-03","20","01","03",COLEÇÃO
"20-01-04","20","01","04",COLEÇÃO
"20-01-05","20","01","05",COLEÇÃO
"20-01-06","20","01","06",COLEÇÃO
"20-01-07","20","01","07",COLEÇÃO
"20-01-08","20","01","08",COLEÇÃO
"20-01-09","20","01","09",COLEÇÃO
"20-02-01","20","02","01",COLEÇÃO
"20-02-02","20","02","02",COLEÇÃO
"20-02-03","20","02","03",COLEÇÃO
"20-02-04","20","02","04",COLEÇÃO
"20-02-05","20","02","05",COLEÇÃO
"20-02-06","20","02","06",COLEÇÃO
"20-02-07","20","02","07",COLEÇÃO
"20-02-08","20","02","08",COLEÇÃO
"20-02-09","20","02","09",COLEÇÃO
"20-03-01","20","03","01",COLEÇÃO
"20-03-02","20","03","02",COLEÇÃO
"20-03-03","20","03","03",COLEÇÃO
"20-03-04","20","03","04",COLEÇÃO
"20-03-05","20","03","05",COLEÇÃO
"20-03-06","20","03","06",COLEÇÃO
"20-03-07","20","03","07",COLEÇÃO
"20-03-08","20","03","08",COLEÇÃO
"20-03-09","20","03","09",COLEÇÃO
"20-04-01","20","04","01",COLEÇÃO
"20-04-02","20","04","02",COLEÇÃO
"20-04-03","20","04","03",COLEÇÃO
"20-04-04","20","04","04",COLEÇÃO
"20-04-05","20","04","05",COLEÇÃO
"20-04-06","20","04","06",COLEÇÃO
"20-04-07","20","04","07",COLEÇÃO
"20-04-08","20","04","08",COLEÇÃO
"20-04-09","20","04","09",COLEÇÃO
"20-05-01","20","05","01",COLEÇÃO
"20-05-02","20","05","02",COLEÇÃO
"20-05-03","20","05","03",COLEÇÃO
"20-05-04","20","05","04",COLEÇÃO
"20-05-05","20","05","05",COLEÇÃO
"20-05-06","20","05","06",COLEÇÃO
"20-05-07","20","05","07",COLEÇÃO
"20-05-08","20","05","08",COLEÇÃO
"20-05-09","20","05","09",COLEÇÃO
"20-06-01","20","06","01",COLEÇÃO
"20-06-02","20","06","02",COLEÇÃO
"20-06-03","20","06","03",COLEÇÃO
"20-06-04","20","06","04",COLEÇÃO
"20-06-05","20","06","05",COLEÇÃO
"20-06-06","20","06","06",COLEÇÃO
"20-06-07","20","06","07",COLEÇÃO
"20-06-08","20","06","08",COLEÇÃO
"20-06-09","20","06","09",COLEÇÃO
"20-07-01","20","07","01",COLEÇÃO
"20-07-02","20","07","02",COLEÇÃO
"20-07-03","20","07","03",COLEÇÃO
"20-07-04","20","07","04",COLEÇÃO
"20-07-05","20","07","05",COLEÇÃO
"20-07-06","20","07","06",COLEÇÃO
"20-07-07","20","07","07",COLEÇÃO
"20-07-08","20","07","08",COLEÇÃO
"20-07-09","20","07","09",COLEÇÃO
"20-08-01","20","08","01",COLEÇÃO
"20-08-02","20","08","02",COLEÇÃO
"20-08-03","20","08","03",COLEÇÃO
"20-08-04","20","08","04",COLEÇÃO
"20-08-05","20","08","05",COLEÇÃO
"20-08-06","20","08","06",COLEÇÃO
"20-08-07","20","08","07",COLEÇÃO
"20-08-08","20","08","08",COLEÇÃO
"20-08-09","20","08","09",COLEÇÃO
"20-09-01","20","09","01",COLEÇÃO
"20-09-02","20","09","02",COLEÇÃO
"20-09-03","20","09","03",COLEÇÃO
"20-09-04","20","09","04",COLEÇÃO
"20-09-05","20","09","05",COLEÇÃO
"20-09-06","20","09","06",COLEÇÃO
"20-09-07","20","09","07",COLEÇÃO
